start_date_new,zip,num_parking_meters,wday
2017-12-08,94131,698,6
2017-12-08,94132,834,6
2017-12-08,94133,5305,6
2017-12-08,94134,1150,6
2017-12-08,NA,2557,6
2017-12-09,94102,5487,7
2017-12-09,94103,7184,7
2017-12-09,94104,891,7
2017-12-09,94105,4045,7
2017-12-09,94107,6057,7
2017-12-09,94108,2918,7
2017-12-09,94109,8954,7
2017-12-09,94110,9397,7
2017-12-09,94111,4489,7
2017-12-09,94112,3653,7
2017-12-09,94114,3823,7
2017-12-09,94115,5599,7
2017-12-09,94116,1900,7
2017-12-09,94117,3177,7
2017-12-09,94118,9281,7
2017-12-09,94121,3823,7
2017-12-09,94122,7384,7
2017-12-09,94123,5143,7
2017-12-09,94124,131,7
2017-12-09,94127,4145,7
2017-12-09,94131,728,7
2017-12-09,94132,661,7
2017-12-09,94133,5563,7
2017-12-09,94134,1159,7
2017-12-09,NA,2588,7
2017-12-11,94102,5617,2
2017-12-11,94103,7755,2
2017-12-11,94104,728,2
2017-12-11,94105,3476,2
2017-12-11,94107,6166,2
2017-12-11,94108,1951,2
2017-12-11,94109,7966,2
2017-12-11,94110,8094,2
2017-12-11,94111,4829,2
2017-12-11,94112,3683,2
2017-12-11,94114,3680,2
2017-12-11,94115,5243,2
2017-12-11,94116,1696,2
2017-12-11,94117,2840,2
2017-12-11,94118,8724,2
2017-12-11,94121,3194,2
2017-12-11,94122,6911,2
2017-12-11,94123,5392,2
2017-12-11,94124,176,2
2017-12-11,94127,3802,2
2017-12-11,94131,683,2
2017-12-11,94132,837,2
2017-12-11,94133,4917,2
2017-12-11,94134,1101,2
2017-12-11,NA,2187,2
2017-12-12,94102,5412,3
2017-12-12,94103,7794,3
2017-12-12,94104,649,3
2017-12-12,94105,3445,3
2017-12-12,94107,6437,3
2017-12-12,94108,1909,3
2017-12-12,94109,8193,3
2017-12-12,94110,8232,3
2017-12-12,94111,5057,3
2017-12-12,94112,3627,3
2017-12-12,94114,3704,3
2017-12-12,94115,5365,3
2017-12-12,94116,1563,3
2017-12-12,94117,2968,3
2017-12-12,94118,8747,3
2017-12-12,94121,3414,3
2017-12-12,94122,6789,3
2017-12-12,94123,5381,3
2017-12-12,94124,142,3
2017-12-12,94127,3814,3
2017-12-12,94131,660,3
2017-12-12,94132,882,3
2017-12-12,94133,4936,3
2017-12-12,94134,1021,3
2017-12-12,NA,2273,3
2017-12-13,94102,5479,4
2017-12-13,94103,7755,4
2017-12-13,94104,722,4
2017-12-13,94105,3697,4
2017-12-13,94107,6568,4
2017-12-13,94108,2059,4
2017-12-13,94109,7958,4
2017-12-13,94110,8491,4
2017-12-13,94111,4978,4
2017-12-13,94112,3571,4
2017-12-13,94114,3704,4
2017-12-13,94115,5448,4
2017-12-13,94116,1591,4
2017-12-13,94117,2905,4
2017-12-13,94118,8727,4
2017-12-13,94121,3364,4
2017-12-13,94122,6893,4
2017-12-13,94123,5384,4
2017-12-13,94124,174,4
2017-12-13,94127,3738,4
2017-12-13,94131,642,4
2017-12-13,94132,799,4
2017-12-13,94133,4803,4
2017-12-13,94134,1064,4
2017-12-13,NA,2222,4
2017-12-14,94102,5521,5
2017-12-14,94103,8110,5
2017-12-14,94104,669,5
2017-12-14,94105,3776,5
2017-12-14,94107,6695,5
2017-12-14,94108,1950,5
2017-12-14,94109,8042,5
2017-12-14,94110,8390,5
2017-12-14,94111,5069,5
2017-12-14,94112,3423,5
2017-12-14,94114,3736,5
2017-12-14,94115,5738,5
2017-12-14,94116,1648,5
2017-12-14,94117,3105,5
2017-12-14,94118,9204,5
2017-12-14,94121,3500,5
2017-12-14,94122,6766,5
2017-12-14,94123,5638,5
2017-12-14,94124,187,5
2017-12-14,94127,3875,5
2017-12-14,94131,640,5
2017-12-14,94132,855,5
2017-12-14,94133,4867,5
2017-12-14,94134,1150,5
2017-12-14,NA,2285,5
2017-12-15,94102,5065,6
2017-12-15,94103,8233,6
2017-12-15,94104,650,6
2017-12-15,94105,3605,6
2017-12-15,94107,6903,6
2017-12-15,94108,2080,6
2017-12-15,94109,8454,6
2017-12-15,94110,8491,6
2017-12-15,94111,5144,6
2017-12-15,94112,3688,6
2017-12-15,94114,3817,6
2017-12-15,94115,5639,6
2017-12-15,94116,1662,6
2017-12-15,94117,3252,6
2017-12-15,94118,9631,6
2017-12-15,94121,3857,6
2017-12-15,94122,7360,6
2017-12-15,94123,5677,6
2017-12-15,94124,227,6
2017-12-15,94127,4023,6
2017-12-15,94131,705,6
2017-12-15,94132,816,6
2017-12-15,94133,5123,6
2017-12-15,94134,1273,6
2017-12-15,NA,2532,6
2017-12-16,94102,5475,7
2017-12-16,94103,7180,7
2017-12-16,94104,846,7
2017-12-16,94105,3825,7
2017-12-16,94107,5983,7
2017-12-16,94108,2958,7
2017-12-16,94109,9507,7
2017-12-16,94110,9092,7
2017-12-16,94111,4331,7
2017-12-16,94112,3870,7
2017-12-16,94114,3853,7
2017-12-16,94115,5576,7
2017-12-16,94116,1781,7
2017-12-16,94117,3393,7
2017-12-16,94118,9439,7
2017-12-16,94121,4057,7
2017-12-16,94122,7650,7
2017-12-16,94123,5695,7
2017-12-16,94124,161,7
2017-12-16,94127,4089,7
2017-12-16,94131,814,7
2017-12-16,94132,651,7
2017-12-16,94133,5796,7
2017-12-16,94134,1170,7
2017-12-16,NA,2720,7
2017-12-18,94102,5564,2
2017-12-18,94103,7679,2
2017-12-18,94104,661,2
2017-12-18,94105,3510,2
2017-12-18,94107,6266,2
2017-12-18,94108,2185,2
2017-12-18,94109,8578,2
2017-12-18,94110,8240,2
2017-12-18,94111,4934,2
2017-12-18,94112,3512,2
2017-12-18,94114,3654,2
2017-12-18,94115,5389,2
2017-12-18,94116,1568,2
2017-12-18,94117,3177,2
2017-12-18,94118,9278,2
2017-12-18,94121,3629,2
2017-12-18,94122,7189,2
2017-12-18,94123,5395,2
2017-12-18,94124,160,2
2017-12-18,94127,4007,2
2017-12-18,94131,682,2
2017-12-18,94132,876,2
2017-12-18,94133,5213,2
2017-12-18,94134,1178,2
2017-12-18,NA,2322,2
2017-12-19,94102,5642,3
2017-12-19,94103,8009,3
2017-12-19,94104,671,3
2017-12-19,94105,3604,3
2017-12-19,94107,6472,3
2017-12-19,94108,2193,3
2017-12-19,94109,8669,3
2017-12-19,94110,8310,3
2017-12-19,94111,5116,3
2017-12-19,94112,3455,3
2017-12-19,94114,4001,3
2017-12-19,94115,5827,3
2017-12-19,94116,1577,3
2017-12-19,94117,3301,3
2017-12-19,94118,9619,3
2017-12-19,94121,3501,3
2017-12-19,94122,7295,3
2017-12-19,94123,5661,3
2017-12-19,94124,183,3
2017-12-19,94127,4163,3
2017-12-19,94131,624,3
2017-12-19,94132,934,3
2017-12-19,94133,5334,3
2017-12-19,94134,1032,3
2017-12-19,NA,2563,3
2017-12-20,94102,5918,4
2017-12-20,94103,7710,4
2017-12-20,94104,676,4
2017-12-20,94105,3393,4
2017-12-20,94107,6145,4
2017-12-20,94108,2255,4
2017-12-20,94109,8817,4
2017-12-20,94110,8493,4
2017-12-20,94111,5181,4
2017-12-20,94112,3760,4
2017-12-20,94114,3992,4
2017-12-20,94115,5737,4
2017-12-20,94116,1619,4
2017-12-20,94117,3344,4
2017-12-20,94118,9544,4
2017-12-20,94121,3672,4
2017-12-20,94122,7032,4
2017-12-20,94123,5929,4
2017-12-20,94124,194,4
2017-12-20,94127,3944,4
2017-12-20,94131,673,4
2017-12-20,94132,773,4
2017-12-20,94133,5507,4
2017-12-20,94134,1217,4
2017-12-20,NA,2484,4
2017-12-21,94102,5721,5
2017-12-21,94103,7975,5
2017-12-21,94104,694,5
2017-12-21,94105,3520,5
2017-12-21,94107,6308,5
2017-12-21,94108,2154,5
2017-12-21,94109,8695,5
2017-12-21,94110,8882,5
2017-12-21,94111,5065,5
2017-12-21,94112,3651,5
2017-12-21,94114,3927,5
2017-12-21,94115,5744,5
2017-12-21,94116,1553,5
2017-12-21,94117,3299,5
2017-12-21,94118,9605,5
2017-12-21,94121,3982,5
2017-12-21,94122,7091,5
2017-12-21,94123,5730,5
2017-12-21,94124,195,5
2017-12-21,94127,4134,5
2017-12-21,94131,697,5
2017-12-21,94132,690,5
2017-12-21,94133,5365,5
2017-12-21,94134,1172,5
2017-12-21,NA,2590,5
2017-12-22,94102,5727,6
2017-12-22,94103,8014,6
2017-12-22,94104,539,6
2017-12-22,94105,3547,6
2017-12-22,94107,5767,6
2017-12-22,94108,2264,6
2017-12-22,94109,8951,6
2017-12-22,94110,9237,6
2017-12-22,94111,4934,6
2017-12-22,94112,3975,6
2017-12-22,94114,4123,6
2017-12-22,94115,5839,6
2017-12-22,94116,1713,6
2017-12-22,94117,3369,6
2017-12-22,94118,10211,6
2017-12-22,94121,4117,6
2017-12-22,94122,7689,6
2017-12-22,94123,5697,6
2017-12-22,94124,173,6
2017-12-22,94127,4423,6
2017-12-22,94131,733,6
2017-12-22,94132,700,6
2017-12-22,94133,5739,6
2017-12-22,94134,1173,6
2017-12-22,NA,2831,6
2017-12-23,94102,4993,7
2017-12-23,94103,5741,7
2017-12-23,94104,609,7
2017-12-23,94105,3215,7
2017-12-23,94107,3890,7
2017-12-23,94108,2997,7
2017-12-23,94109,8051,7
2017-12-23,94110,9284,7
2017-12-23,94111,3913,7
2017-12-23,94112,3640,7
2017-12-23,94114,3926,7
2017-12-23,94115,5125,7
2017-12-23,94116,1700,7
2017-12-23,94117,3217,7
2017-12-23,94118,9299,7
2017-12-23,94121,4037,7
2017-12-23,94122,6922,7
2017-12-23,94123,5525,7
2017-12-23,94124,107,7
2017-12-23,94127,4344,7
2017-12-23,94131,695,7
2017-12-23,94132,472,7
2017-12-23,94133,5990,7
2017-12-23,94134,988,7
2017-12-23,NA,2564,7
2017-12-25,94102,95,2
2017-12-25,94103,33,2
2017-12-25,94104,12,2
2017-12-25,94105,59,2
2017-12-25,94107,20,2
2017-12-25,94108,28,2
2017-12-25,94109,135,2
2017-12-25,94110,65,2
2017-12-25,94111,142,2
2017-12-25,94112,24,2
2017-12-25,94114,20,2
2017-12-25,94115,24,2
2017-12-25,94116,5,2
2017-12-25,94117,5,2
2017-12-25,94118,25,2
2017-12-25,94121,22,2
2017-12-25,94122,24,2
2017-12-25,94123,10,2
2017-12-25,94127,6,2
2017-12-25,94131,1,2
2017-12-25,94132,1,2
2017-12-25,94133,334,2
2017-12-25,94134,7,2
2017-12-25,NA,101,2
2017-12-26,94102,5164,3
2017-12-26,94103,5590,3
2017-12-26,94104,435,3
2017-12-26,94105,3106,3
2017-12-26,94107,4207,3
2017-12-26,94108,2278,3
2017-12-26,94109,7552,3
2017-12-26,94110,7539,3
2017-12-26,94111,4370,3
2017-12-26,94112,3272,3
2017-12-26,94114,3135,3
2017-12-26,94115,4754,3
2017-12-26,94116,1219,3
2017-12-26,94117,2699,3
2017-12-26,94118,7848,3
2017-12-26,94121,3548,3
2017-12-26,94122,6292,3
2017-12-26,94123,4706,3
2017-12-26,94124,113,3
2017-12-26,94127,3480,3
2017-12-26,94131,562,3
2017-12-26,94132,457,3
2017-12-26,94133,5783,3
2017-12-26,94134,1000,3
2017-12-26,NA,1913,3
2017-12-27,94102,5619,4
2017-12-27,94103,6510,4
2017-12-27,94104,503,4
2017-12-27,94105,3358,4
2017-12-27,94107,5123,4
2017-12-27,94108,2464,4
2017-12-27,94109,8006,4
2017-12-27,94110,8362,4
2017-12-27,94111,4718,4
2017-12-27,94112,3460,4
2017-12-27,94114,3600,4
2017-12-27,94115,5404,4
2017-12-27,94116,1419,4
2017-12-27,94117,3246,4
2017-12-27,94118,8833,4
2017-12-27,94121,3665,4
2017-12-27,94122,6608,4
2017-12-27,94123,5131,4
2017-12-27,94124,145,4
2017-12-27,94127,3663,4
2017-12-27,94131,634,4
2017-12-27,94132,533,4
2017-12-27,94133,5869,4
2017-12-27,94134,973,4
2017-12-27,NA,2172,4
2017-12-28,94102,5666,5
2017-12-28,94103,6717,5
2017-12-28,94104,549,5
2017-12-28,94105,3440,5
2017-12-28,94107,5458,5
2017-12-28,94108,2332,5
2017-12-28,94109,8525,5
2017-12-28,94110,8530,5
2017-12-28,94111,5133,5
2017-12-28,94112,3599,5
2017-12-28,94114,3630,5
2017-12-28,94115,5474,5
2017-12-28,94116,1652,5
2017-12-28,94117,3166,5
2017-12-28,94118,8813,5
2017-12-28,94121,4109,5
2017-12-28,94122,6942,5
2017-12-28,94123,5184,5
2017-12-28,94124,169,5
2017-12-28,94127,3748,5
2017-12-28,94131,573,5
2017-12-28,94132,513,5
2017-12-28,94133,5898,5
2017-12-28,94134,1088,5
2017-12-28,NA,2227,5
2017-12-29,94102,5746,6
2017-12-29,94103,7056,6
2017-12-29,94104,528,6
2017-12-29,94105,3346,6
2017-12-29,94107,5149,6
2017-12-29,94108,2242,6
2017-12-29,94109,8552,6
2017-12-29,94110,8723,6
2017-12-29,94111,4733,6
2017-12-29,94112,3724,6
2017-12-29,94114,3800,6
2017-12-29,94115,5477,6
2017-12-29,94116,1853,6
2017-12-29,94117,3202,6
2017-12-29,94118,9082,6
2017-12-29,94121,4159,6
2017-12-29,94122,7079,6
2017-12-29,94123,5330,6
2017-12-29,94124,194,6
2017-12-29,94127,3823,6
2017-12-29,94131,632,6
2017-12-29,94132,604,6
2017-12-29,94133,6185,6
2017-12-29,94134,1017,6
2017-12-29,NA,2379,6
2017-12-30,94102,4828,7
2017-12-30,94103,5618,7
2017-12-30,94104,651,7
2017-12-30,94105,3507,7
2017-12-30,94107,4017,7
2017-12-30,94108,3026,7
2017-12-30,94109,7749,7
2017-12-30,94110,8699,7
2017-12-30,94111,4477,7
2017-12-30,94112,3506,7
2017-12-30,94114,3683,7
2017-12-30,94115,5015,7
2017-12-30,94116,1795,7
2017-12-30,94117,3164,7
2017-12-30,94118,8417,7
2017-12-30,94121,3956,7
2017-12-30,94122,6775,7
2017-12-30,94123,4930,7
2017-12-30,94124,99,7
2017-12-30,94127,3529,7
2017-12-30,94131,615,7
2017-12-30,94132,389,7
2017-12-30,94133,6126,7
2017-12-30,94134,843,7
2017-12-30,NA,2325,7
2018-01-01,94102,972,2
2018-01-01,94103,836,2
2018-01-01,94104,92,2
2018-01-01,94105,790,2
2018-01-01,94107,1147,2
2018-01-01,94108,582,2
2018-01-01,94109,2093,2
2018-01-01,94110,1841,2
2018-01-01,94111,1334,2
2018-01-01,94112,923,2
2018-01-01,94114,765,2
2018-01-01,94115,944,2
2018-01-01,94116,348,2
2018-01-01,94117,814,2
2018-01-01,94118,1644,2
2018-01-01,94121,696,2
2018-01-01,94122,1713,2
2018-01-01,94123,1041,2
2018-01-01,94124,29,2
2018-01-01,94127,553,2
2018-01-01,94131,74,2
2018-01-01,94132,38,2
2018-01-01,94133,2796,2
2018-01-01,94134,188,2
2018-01-01,NA,612,2
2018-01-02,94102,5073,3
2018-01-02,94103,6889,3
2018-01-02,94104,603,3
2018-01-02,94105,3237,3
2018-01-02,94107,5326,3
2018-01-02,94108,2207,3
2018-01-02,94109,7949,3
2018-01-02,94110,7938,3
2018-01-02,94111,4543,3
2018-01-02,94112,3497,3
2018-01-02,94114,3628,3
2018-01-02,94115,5455,3
2018-01-02,94116,1844,3
2018-01-02,94117,3227,3
2018-01-02,94118,8689,3
2018-01-02,94121,3513,3
2018-01-02,94122,6899,3
2018-01-02,94123,5265,3
2018-01-02,94124,177,3
2018-01-02,94127,3691,3
2018-01-02,94131,672,3
2018-01-02,94132,587,3
2018-01-02,94133,5605,3
2018-01-02,94134,939,3
2018-01-02,NA,2095,3
2018-01-03,94102,5450,4
2018-01-03,94103,7373,4
2018-01-03,94104,586,4
2018-01-03,94105,2951,4
2018-01-03,94107,5758,4
2018-01-03,94108,2111,4
2018-01-03,94109,7998,4
2018-01-03,94110,8642,4
2018-01-03,94111,4609,4
2018-01-03,94112,3673,4
2018-01-03,94114,3751,4
2018-01-03,94115,5411,4
2018-01-03,94116,1786,4
2018-01-03,94117,3090,4
2018-01-03,94118,9021,4
2018-01-03,94121,3390,4
2018-01-03,94122,6931,4
2018-01-03,94123,5574,4
2018-01-03,94124,227,4
2018-01-03,94127,3774,4
2018-01-03,94131,734,4
2018-01-03,94132,635,4
2018-01-03,94133,5380,4
2018-01-03,94134,892,4
2018-01-03,NA,2167,4
2018-01-04,94102,5436,5
2018-01-04,94103,7396,5
2018-01-04,94104,577,5
2018-01-04,94105,3437,5
2018-01-04,94107,5923,5
2018-01-04,94108,2060,5
2018-01-04,94109,8195,5
2018-01-04,94110,8466,5
2018-01-04,94111,5048,5
2018-01-04,94112,3488,5
2018-01-04,94114,3666,5
2018-01-04,94115,5468,5
2018-01-04,94116,1715,5
2018-01-04,94117,2945,5
2018-01-04,94118,9097,5
2018-01-04,94121,3509,5
2018-01-04,94122,7068,5
2018-01-04,94123,5532,5
2018-01-04,94124,176,5
2018-01-04,94127,3667,5
2018-01-04,94131,715,5
2018-01-04,94132,673,5
2018-01-04,94133,5441,5
2018-01-04,94134,945,5
2018-01-04,NA,2230,5
2018-01-05,94102,5591,6
2018-01-05,94103,7569,6
2018-01-05,94104,543,6
2018-01-05,94105,3324,6
2018-01-05,94107,6270,6
2018-01-05,94108,2088,6
2018-01-05,94109,8039,6
2018-01-05,94110,9308,6
2018-01-05,94111,4851,6
2018-01-05,94112,3573,6
2018-01-05,94114,3788,6
2018-01-05,94115,5461,6
2018-01-05,94116,1820,6
2018-01-05,94117,2927,6
2018-01-05,94118,9354,6
2018-01-05,94121,3527,6
2018-01-05,94122,7475,6
2018-01-05,94123,5740,6
2018-01-05,94124,197,6
2018-01-05,94127,3871,6
2018-01-05,94131,741,6
2018-01-05,94132,690,6
2018-01-05,94133,5484,6
2018-01-05,94134,1018,6
2018-01-05,NA,2534,6
2018-01-06,94102,5480,7
2018-01-06,94103,6873,7
2018-01-06,94104,725,7
2018-01-06,94105,3816,7
2018-01-06,94107,5616,7
2018-01-06,94108,3090,7
2018-01-06,94109,8520,7
2018-01-06,94110,10036,7
2018-01-06,94111,4430,7
2018-01-06,94112,3664,7
2018-01-06,94114,3905,7
2018-01-06,94115,5435,7
2018-01-06,94116,1861,7
2018-01-06,94117,3189,7
2018-01-06,94118,9659,7
2018-01-06,94121,4100,7
2018-01-06,94122,8015,7
2018-01-06,94123,5900,7
2018-01-06,94124,149,7
2018-01-06,94127,4057,7
2018-01-06,94131,818,7
2018-01-06,94132,425,7
2018-01-06,94133,6123,7
2018-01-06,94134,900,7
2018-01-06,NA,2665,7
2018-01-08,94102,4820,2
2018-01-08,94103,6373,2
2018-01-08,94104,524,2
2018-01-08,94105,2608,2
2018-01-08,94107,5238,2
2018-01-08,94108,1780,2
2018-01-08,94109,6517,2
2018-01-08,94110,7378,2
2018-01-08,94111,4003,2
2018-01-08,94112,2931,2
2018-01-08,94114,3310,2
2018-01-08,94115,4629,2
2018-01-08,94116,1443,2
2018-01-08,94117,2551,2
2018-01-08,94118,7597,2
2018-01-08,94121,2914,2
2018-01-08,94122,6009,2
2018-01-08,94123,4896,2
2018-01-08,94124,139,2
2018-01-08,94127,3409,2
2018-01-08,94131,588,2
2018-01-08,94132,560,2
2018-01-08,94133,3642,2
2018-01-08,94134,791,2
2018-01-08,NA,1503,2
2018-01-09,94102,5535,3
2018-01-09,94103,7536,3
2018-01-09,94104,597,3
2018-01-09,94105,3162,3
2018-01-09,94107,6165,3
2018-01-09,94108,1933,3
2018-01-09,94109,7767,3
2018-01-09,94110,8270,3
2018-01-09,94111,4882,3
2018-01-09,94112,3413,3
2018-01-09,94114,3739,3
2018-01-09,94115,5278,3
2018-01-09,94116,1624,3
2018-01-09,94117,2708,3
2018-01-09,94118,8876,3
2018-01-09,94121,3287,3
2018-01-09,94122,6994,3
2018-01-09,94123,5418,3
2018-01-09,94124,148,3
2018-01-09,94127,3633,3
2018-01-09,94131,575,3
2018-01-09,94132,660,3
2018-01-09,94133,4783,3
2018-01-09,94134,919,3
2018-01-09,NA,2064,3
2018-01-10,94102,5658,4
2018-01-10,94103,7654,4
2018-01-10,94104,660,4
2018-01-10,94105,3276,4
2018-01-10,94107,6191,4
2018-01-10,94108,1924,4
2018-01-10,94109,8009,4
2018-01-10,94110,8599,4
2018-01-10,94111,4840,4
2018-01-10,94112,3271,4
2018-01-10,94114,3657,4
2018-01-10,94115,5335,4
2018-01-10,94116,1795,4
2018-01-10,94117,2896,4
2018-01-10,94118,8636,4
2018-01-10,94121,3132,4
2018-01-10,94122,6845,4
2018-01-10,94123,5272,4
2018-01-10,94124,170,4
2018-01-10,94127,3628,4
2018-01-10,94131,631,4
2018-01-10,94132,712,4
2018-01-10,94133,4570,4
2018-01-10,94134,1256,4
2018-01-10,NA,2072,4
2018-01-11,94102,5708,5
2018-01-11,94103,7941,5
2018-01-11,94104,645,5
2018-01-11,94105,3509,5
2018-01-11,94107,6408,5
2018-01-11,94108,1959,5
2018-01-11,94109,7894,5
2018-01-11,94110,8766,5
2018-01-11,94111,5173,5
2018-01-11,94112,3251,5
2018-01-11,94114,3838,5
2018-01-11,94115,5493,5
2018-01-11,94116,1661,5
2018-01-11,94117,3025,5
2018-01-11,94118,8719,5
2018-01-11,94121,3452,5
2018-01-11,94122,6627,5
2018-01-11,94123,5469,5
2018-01-11,94124,165,5
2018-01-11,94127,3670,5
2018-01-11,94131,706,5
2018-01-11,94132,700,5
2018-01-11,94133,5116,5
2018-01-11,94134,1368,5
2018-01-11,NA,2131,5
2018-01-12,94102,5847,6
2018-01-12,94103,7925,6
2018-01-12,94104,612,6
2018-01-12,94105,3541,6
2018-01-12,94107,6326,6
2018-01-12,94108,1943,6
2018-01-12,94109,8300,6
2018-01-12,94110,9461,6
2018-01-12,94111,4872,6
2018-01-12,94112,3563,6
2018-01-12,94114,3897,6
2018-01-12,94115,5424,6
2018-01-12,94116,1647,6
2018-01-12,94117,3085,6
2018-01-12,94118,9098,6
2018-01-12,94121,3585,6
2018-01-12,94122,7165,6
2018-01-12,94123,5439,6
2018-01-12,94124,189,6
2018-01-12,94127,3622,6
2018-01-12,94131,590,6
2018-01-12,94132,753,6
2018-01-12,94133,5197,6
2018-01-12,94134,1421,6
2018-01-12,NA,2301,6
2018-01-13,94102,5262,7
2018-01-13,94103,6998,7
2018-01-13,94104,705,7
2018-01-13,94105,3787,7
2018-01-13,94107,5685,7
2018-01-13,94108,2973,7
2018-01-13,94109,8984,7
2018-01-13,94110,9905,7
2018-01-13,94111,4078,7
2018-01-13,94112,3888,7
2018-01-13,94114,4059,7
2018-01-13,94115,5703,7
2018-01-13,94116,1917,7
2018-01-13,94117,3097,7
2018-01-13,94118,8799,7
2018-01-13,94121,3797,7
2018-01-13,94122,7625,7
2018-01-13,94123,5557,7
2018-01-13,94124,176,7
2018-01-13,94127,3966,7
2018-01-13,94131,711,7
2018-01-13,94132,535,7
2018-01-13,94133,5905,7
2018-01-13,94134,1234,7
2018-01-13,NA,2644,7
2018-01-15,94102,3823,2
2018-01-15,94103,5442,2
2018-01-15,94104,371,2
2018-01-15,94105,3013,2
2018-01-15,94107,4890,2
2018-01-15,94108,2046,2
2018-01-15,94109,7416,2
2018-01-15,94110,7820,2
2018-01-15,94111,4294,2
2018-01-15,94112,2905,2
2018-01-15,94114,3346,2
2018-01-15,94115,4740,2
2018-01-15,94116,1409,2
2018-01-15,94117,2883,2
2018-01-15,94118,7740,2
2018-01-15,94121,3217,2
2018-01-15,94122,6367,2
2018-01-15,94123,4885,2
2018-01-15,94124,87,2
2018-01-15,94127,2930,2
2018-01-15,94131,565,2
2018-01-15,94132,358,2
2018-01-15,94133,5187,2
2018-01-15,94134,1131,2
2018-01-15,NA,1900,2
2018-01-16,94102,5593,3
2018-01-16,94103,7991,3
2018-01-16,94104,713,3
2018-01-16,94105,3514,3
2018-01-16,94107,6093,3
2018-01-16,94108,2068,3
2018-01-16,94109,7758,3
2018-01-16,94110,9594,3
2018-01-16,94111,5042,3
2018-01-16,94112,3459,3
2018-01-16,94114,3711,3
2018-01-16,94115,5321,3
2018-01-16,94116,1700,3
2018-01-16,94117,2876,3
2018-01-16,94118,8616,3
2018-01-16,94121,3061,3
2018-01-16,94122,7085,3
2018-01-16,94123,5385,3
2018-01-16,94124,179,3
2018-01-16,94127,3755,3
2018-01-16,94131,670,3
2018-01-16,94132,737,3
2018-01-16,94133,4543,3
2018-01-16,94134,1274,3
2018-01-16,NA,2073,3
2018-01-17,94102,5490,4
2018-01-17,94103,7816,4
2018-01-17,94104,675,4
2018-01-17,94105,3473,4
2018-01-17,94107,6462,4
2018-01-17,94108,1734,4
2018-01-17,94109,7882,4
2018-01-17,94110,10172,4
2018-01-17,94111,5160,4
2018-01-17,94112,3352,4
2018-01-17,94114,3646,4
2018-01-17,94115,5277,4
2018-01-17,94116,1686,4
2018-01-17,94117,2773,4
2018-01-17,94118,8261,4
2018-01-17,94121,3238,4
2018-01-17,94122,6888,4
2018-01-17,94123,5295,4
2018-01-17,94124,164,4
2018-01-17,94127,3537,4
2018-01-17,94131,611,4
2018-01-17,94132,737,4
2018-01-17,94133,4510,4
2018-01-17,94134,1409,4
2018-01-17,NA,2060,4
2018-01-18,94102,5003,5
2018-01-18,94103,7773,5
2018-01-18,94104,636,5
2018-01-18,94105,2989,5
2018-01-18,94107,6071,5
2018-01-18,94108,1778,5
2018-01-18,94109,7588,5
2018-01-18,94110,9626,5
2018-01-18,94111,4730,5
2018-01-18,94112,3202,5
2018-01-18,94114,3486,5
2018-01-18,94115,5267,5
2018-01-18,94116,1520,5
2018-01-18,94117,2602,5
2018-01-18,94118,8077,5
2018-01-18,94121,3062,5
2018-01-18,94122,6035,5
2018-01-18,94123,5118,5
2018-01-18,94124,158,5
2018-01-18,94127,3508,5
2018-01-18,94131,629,5
2018-01-18,94132,637,5
2018-01-18,94133,4357,5
2018-01-18,94134,1323,5
2018-01-18,NA,1845,5
2018-01-19,94102,5475,6
2018-01-19,94103,8495,6
2018-01-19,94104,644,6
2018-01-19,94105,3405,6
2018-01-19,94107,6612,6
2018-01-19,94108,1796,6
2018-01-19,94109,7953,6
2018-01-19,94110,10093,6
2018-01-19,94111,4935,6
2018-01-19,94112,3782,6
2018-01-19,94114,3819,6
2018-01-19,94115,5521,6
2018-01-19,94116,1861,6
2018-01-19,94117,3010,6
2018-01-19,94118,9351,6
2018-01-19,94121,3636,6
2018-01-19,94122,6927,6
2018-01-19,94123,5671,6
2018-01-19,94124,206,6
2018-01-19,94127,3841,6
2018-01-19,94131,735,6
2018-01-19,94132,826,6
2018-01-19,94133,5198,6
2018-01-19,94134,1553,6
2018-01-19,NA,2386,6
2018-01-20,94102,4896,7
2018-01-20,94103,6863,7
2018-01-20,94104,647,7
2018-01-20,94105,3747,7
2018-01-20,94107,5896,7
2018-01-20,94108,2578,7
2018-01-20,94109,8179,7
2018-01-20,94110,10556,7
2018-01-20,94111,3702,7
2018-01-20,94112,3724,7
2018-01-20,94114,3808,7
2018-01-20,94115,5339,7
2018-01-20,94116,2045,7
2018-01-20,94117,2984,7
2018-01-20,94118,8838,7
2018-01-20,94121,3824,7
2018-01-20,94122,7431,7
2018-01-20,94123,5603,7
2018-01-20,94124,185,7
2018-01-20,94127,3832,7
2018-01-20,94131,706,7
2018-01-20,94132,566,7
2018-01-20,94133,5638,7
2018-01-20,94134,1469,7
2018-01-20,NA,2516,7
2018-01-22,94102,5406,2
2018-01-22,94103,7570,2
2018-01-22,94104,617,2
2018-01-22,94105,3130,2
2018-01-22,94107,6048,2
2018-01-22,94108,1862,2
2018-01-22,94109,7206,2
2018-01-22,94110,9450,2
2018-01-22,94111,4714,2
2018-01-22,94112,3321,2
2018-01-22,94114,3521,2
2018-01-22,94115,5151,2
2018-01-22,94116,1689,2
2018-01-22,94117,2633,2
2018-01-22,94118,8572,2
